id,genre_Action,genre_Adventure,genre_Casual,genre_Early Access,genre_Free to Play,genre_Indie,genre_RPG,genre_Racing,genre_Simulation,genre_Sports,genre_Strategy,genre_VR,publisher,price,early_access,developer,release_year
227480.0,1,0,0,0,0,0,0,0,0,0,0,0,ATLUS USA,9.99,False,Old School Games,2013
227560.0,1,0,0,0,0,1,0,0,0,0,0,0,Bitbox S.L.,7.99,False,Tragnarion Studios,2014
227580.0,1,0,1,0,0,1,1,0,0,0,0,0,EightyEightGames,4.99,False,EightyEightGames,2013
227600.0,0,1,1,0,0,0,0,0,0,0,0,0,"SEGA, Feral Interactive (Mac)",14.99,False,"SEGA Studios Australia,Feral Interactive (Mac)",2013
227760.0,0,0,0,0,0,0,0,0,1,0,1,0,Paradox Interactive,19.99,False,Paradox Development Studio,2013
227780.0,1,0,0,1,0,1,0,0,0,0,0,0,Devolver Digital,9.99,True,"Croteam,Alligator Pit",2014
227800.0,1,0,0,0,0,1,0,0,0,0,0,0,Cadenza Interactive,9.99,False,Cadenza Interactive,2013
227860.0,0,0,0,0,0,1,0,0,0,0,1,0,Sauropod Studio,24.99,False,Sauropod Studio,2017
227900.0,0,0,1,0,0,0,0,0,0,0,1,0,PopCap,9.99,False,"Sperasoft, Inc.",2013
227920.0,0,0,1,0,0,0,0,0,0,0,1,0,PopCap,9.99,False,"Sperasoft, Inc.",2013
227940.0,1,0,0,0,1,1,0,0,0,0,0,0,Reto-Moto,0.0,False,Reto-Moto,2016
228260.0,0,0,0,0,0,1,1,0,0,0,1,0,Stardock Entertainment,24.99,False,Stardock Entertainment,2013
228280.0,0,0,0,0,0,0,1,0,0,0,1,0,Beamdog,19.99,False,Beamdog,2013
228300.0,1,1,0,0,0,0,0,0,0,0,0,0,Capcom,29.99,False,DONTNOD Entertainment,2013
228320.0,1,1,0,0,0,1,0,0,0,0,1,0,"Arcen Games, LLC",14.99,False,"Arcen Games, LLC",2013
228360.0,0,1,0,0,0,0,0,0,0,0,0,0,Double Fine Productions,14.99,False,"Double Fine Productions,Shiny Shoe",2017
228380.0,1,0,0,1,0,1,0,1,1,1,0,0,THQ Nordic,39.99,True,Bugbear,2014
228400.0,1,0,0,0,0,0,0,0,1,0,0,0,BANDAI NAMCO Entertainment,19.99,False,NAMCO,2013
228440.0,0,0,0,0,0,1,0,0,0,0,1,0,3 Sprockets,7.99,False,3 Sprockets,2013
228600.0,0,0,0,0,0,1,0,0,0,0,1,0,Stardock Entertainment,9.99,False,"Ironclad Games,Stardock Entertainment",2013
228601.0,0,0,0,0,0,1,0,0,0,0,1,0,Stardock Entertainment,4.99,False,"Ironclad Games,Stardock Entertainment",2013
228760.0,0,0,0,0,0,0,0,1,0,1,0,0,Ubisoft,19.99,False,Nadeo,2011
228960.0,0,0,0,0,0,1,0,0,0,0,1,0,17-BIT,9.99,False,17-BIT,2013
229080.0,1,0,0,0,0,0,0,0,0,0,0,0,Capcom,39.99,False,Ninja Theory,2013
229190.0,1,0,0,0,0,0,0,0,0,0,0,0,THQ Nordic,3.99,False,The Farm 51,2013
229210.0,1,0,0,0,0,0,0,0,0,0,0,0,THQ Nordic,6.99,False,The Farm 51,2013
229230.0,1,0,0,0,0,0,0,0,0,0,0,0,THQ Nordic,6.99,False,The Farm 51,2013
229250.0,1,0,0,0,0,0,0,0,0,0,0,0,THQ Nordic,3.99,False,The Farm 51,2013
229270.0,1,0,0,0,0,0,0,0,0,0,0,0,THQ Nordic,9.99,False,The Farm 51,2013
229290.0,1,0,0,0,0,0,0,0,0,0,0,0,THQ Nordic,6.99,False,The Farm 51,2013
229310.0,1,0,0,0,0,0,0,0,0,0,0,0,THQ Nordic,6.99,False,The Farm 51,2013
229480.0,1,1,0,0,0,0,1,0,0,0,0,0,Capcom,14.99,False,Iron Galaxy Studios,2013
229520.0,0,0,1,0,0,1,0,0,0,0,1,0,Devolver Digital,2.99,False,Cube Roots,2013
229560.0,1,0,0,1,0,1,0,0,1,0,0,0,exosyphen studios,19.99,True,exosyphen studios,2016
229580.0,0,1,0,0,0,1,0,0,0,0,0,0,Mastertronic,8.99,False,HyperSloth,2015
229600.0,0,0,1,0,0,1,0,0,1,0,0,0,Tale of Tales,9.99,False,Tale of Tales,2013
229621.0,1,1,0,0,0,0,0,0,0,0,0,0,Capcom,1.99,False,Capcom,2013
229622.0,1,1,0,0,0,0,0,0,0,0,0,0,Capcom,1.99,False,Capcom,2013
229626.0,1,1,0,0,0,0,0,0,0,0,0,0,Capcom,2.99,False,Capcom,2013
229627.0,1,1,0,0,0,0,0,0,0,0,0,0,Capcom,2.99,False,Capcom,2013
229628.0,1,1,0,0,0,0,0,0,0,0,0,0,Capcom,0.99,False,Capcom,2013
229629.0,1,1,0,0,0,0,0,0,0,0,0,0,Capcom,0.99,False,Capcom,2013
229630.0,1,1,0,0,0,0,0,0,0,0,0,0,Capcom,0.99,False,Capcom,2013
229660.0,0,0,0,0,0,0,0,1,0,1,0,0,SEGA,2.99,False,Sumo Digital,2013
229750.0,0,0,0,0,0,0,1,0,0,0,0,0,Degica,19.99,False,Degica,2013
229751.0,0,0,0,0,0,0,1,0,0,0,0,0,Degica,29.99,False,PV Games,2013
229790.0,0,0,0,0,0,0,1,0,0,0,1,0,Ubisoft,14.99,False,Virtuos,2013
229810.0,1,0,0,0,0,1,0,0,0,0,0,0,Devolver Digital,12.99,False,FarmerGnome,2015
229870.0,1,0,0,0,0,0,0,0,0,0,0,0,Ubisoft,19.99,False,Nadeo,2013
229890.0,1,0,1,0,0,1,0,1,0,0,0,0,Hello Games,14.99,False,Hello Games,2013
229970.0,0,0,0,0,0,1,0,0,0,0,1,0,Iceberg Interactive,19.99,False,Ntronium Games,2013
230050.0,0,0,0,0,0,1,0,0,0,0,0,0,Going Loud Studios,2.99,False,Going Loud Studios,2013
230070.0,0,0,0,0,0,1,1,0,0,0,0,0,Iron Tower Studio,29.99,False,Iron Tower Studio,2015
230090.0,1,0,0,0,0,0,1,0,0,0,0,0,"2K Games, Aspyr (Mac &amp;amp; Linux)",9.99,False,"Gearbox Software,Aspyr (Mac &amp; Linux)",2013
230150.0,0,1,0,0,0,1,0,0,1,0,0,0,Northway Games,9.99,False,Colin Northway with art by Thomas Shahan,2013
230190.0,0,0,0,0,0,1,0,0,0,0,1,0,Brightrock Games,29.99,False,Brightrock Games,2015
230230.0,0,1,0,0,0,1,1,0,0,0,1,0,Larian Studios,39.99,False,Larian Studios,2014
230270.0,1,0,0,0,0,0,0,0,0,0,0,0,Metanet Software Inc.,14.99,False,Metanet Software Inc.,2016
230310.0,1,0,0,0,1,1,1,0,0,0,0,0,Spicy Horse,0.0,False,Spicy Horse,2014
230410.0,1,0,0,0,1,0,0,0,0,0,0,0,Digital Extremes,0.0,False,Digital Extremes,2013
230650.0,0,0,0,0,0,1,0,0,1,1,1,0,Fish Eagle,14.99,False,Geniaware Srl,2013
230690.0,0,0,0,0,0,1,0,0,1,1,1,0,Fish Eagle,1.99,False,Geniaware Srl,2013
230691.0,0,0,0,0,0,1,0,0,1,1,1,0,Fish Eagle,4.99,False,Geniaware Srl,2013
230692.0,0,0,0,0,0,1,0,0,1,1,1,0,Fish Eagle,1.99,False,Geniaware Srl,2013
230700.0,1,1,0,0,0,1,0,0,0,0,0,0,AGM PLAYISM,14.99,False,NIGORO,2013
230760.0,0,0,1,0,0,1,0,0,0,0,0,0,Internal Games,4.99,False,Internal Games,2013
230820.0,0,1,0,0,0,1,0,0,0,0,0,0,Daedalic Entertainment,19.99,False,Daedalic Entertainment,2013
230840.0,1,1,1,0,0,1,0,0,0,0,0,0,Zombie Studios,9.99,False,Zombie Studios,2014
230880.0,1,0,0,0,0,1,0,0,0,0,1,0,Ronimo Games,1.49,False,Ronimo Games,2013
230882.0,1,0,0,0,0,1,0,0,0,0,1,0,Ronimo Games,2.49,False,Ronimo Games,2013
230883.0,1,0,0,0,0,1,0,0,0,0,1,0,Ronimo Games,1.49,False,Ronimo Games,2013
230884.0,1,0,0,0,0,1,0,0,0,0,1,0,Ronimo Games,2.49,False,Ronimo Games,2013
230885.0,1,0,0,0,0,1,0,0,0,0,1,0,Ronimo Games,2.49,False,Ronimo Games,2013
230887.0,1,0,0,0,0,1,0,0,0,0,1,0,Ronimo Games,4.99,False,Ronimo Games,2013
230888.0,1,0,0,0,0,1,0,0,0,0,1,0,Ronimo Games,4.99,False,Ronimo Games,2013
230889.0,1,0,0,0,0,1,0,0,0,0,1,0,Ronimo Games,2.49,False,Ronimo Games,2014
230890.0,1,0,0,0,0,1,0,0,0,0,1,0,Ronimo Games,4.99,False,Ronimo Games,2013
230891.0,1,0,0,0,0,1,0,0,0,0,1,0,Ronimo Games,2.49,False,Ronimo Games,2013
230892.0,1,0,0,0,0,1,0,0,0,0,1,0,Ronimo Games,2.49,False,Ronimo Games,2013
230900.0,0,0,0,0,0,0,0,0,0,0,1,0,Paradox Interactive,1.99,False,Cyanide Montreal,2013
230920.0,0,0,0,0,0,0,0,0,0,0,1,0,Paradox Interactive,0.99,False,Cyanide Montreal,2013
230980.0,0,1,0,0,0,1,0,0,0,0,0,0,Droqen's Games,5.99,False,Droqen,2013
231020.0,0,0,0,0,0,1,0,0,1,0,0,0,Eko Software,9.99,False,Eko Software,2013
231040.0,1,1,1,0,0,1,0,0,0,0,0,0,Threaks,9.99,False,Threaks,2013
231060.0,0,0,0,0,1,0,1,0,0,0,0,0,Gravity Interactive,0.0,False,"Gravity, Inc.",2013
231140.0,0,0,0,0,0,0,0,0,1,0,0,0,Focus Home Interactive,9.99,False,Focus Home Interactive,2013
231160.0,1,1,0,0,0,1,0,0,0,0,0,0,Facepalm Games,14.99,False,"Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano",2013
231200.0,0,1,0,0,0,1,0,0,0,0,0,0,Cardboard Computer,24.99,False,Cardboard Computer,2013
231310.0,0,1,0,0,0,1,0,0,0,0,0,0,Santa Ragione,14.99,False,Santa Ragione,2013
231330.0,1,1,0,0,0,0,0,0,0,0,0,0,THQ Nordic,19.99,False,The Farm 51,2013
231430.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",19.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231453.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231454.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231455.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",2.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231457.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231458.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231459.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",2.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231462.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",2.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231463.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",2.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231464.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",2.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231465.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",2.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231466.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",2.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231467.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231468.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231469.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231470.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231471.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231472.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231474.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231475.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231476.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231477.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231478.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231479.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",9.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231480.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",9.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231482.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231483.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231484.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231485.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231486.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231487.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231488.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231489.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231490.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231491.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231492.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231504.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231505.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231506.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231507.0,0,0,0,0,0,0,0,0,0,0,1,0,"SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",1.99,False,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013
231720.0,0,0,1,0,0,1,0,0,0,0,0,0,Lucky Frame,4.99,False,Lucky Frame,2013
231740.0,0,0,0,0,0,1,1,0,0,0,0,0,Paradox Interactive,9.99,False,Behold Studios,2013
232010.0,0,0,0,0,0,1,0,0,1,0,0,0,SCS Software,4.99,False,SCS Software,2008
232050.0,0,0,0,0,0,1,0,0,0,0,1,0,Snowbird Games,19.99,False,Snowbird Games,2013
232090.0,1,0,0,0,0,0,0,0,0,0,0,0,Tripwire Interactive,29.99,False,Tripwire Interactive,2016
232430.0,0,1,0,0,0,1,0,0,0,0,0,0,Fullbright,14.99,False,Fullbright,2013
232450.0,0,0,1,0,1,0,1,0,0,0,1,0,Stone Blade Entertainment,0.0,False,Stone Blade Entertainment,2016
232530.0,1,1,0,0,0,0,0,0,0,0,0,0,Capcom,3.99,False,Capcom,2013
232550.0,1,1,0,0,0,0,0,0,0,0,0,0,Capcom,3.99,False,Capcom,2013
232570.0,1,1,0,0,0,0,0,0,0,0,0,0,Capcom,3.99,False,Capcom,2013
232590.0,1,1,0,0,0,0,0,0,0,0,0,0,Capcom,3.99,False,Capcom,2013
232634.0,1,0,0,0,0,0,0,0,0,0,0,0,CI Games,9.99,False,City Interactive,2013
232647.0,1,0,0,0,0,0,0,0,0,0,0,0,CI Games,3.99,False,City Interactive,2013
232750.0,1,0,0,0,0,0,1,0,0,0,0,0,Focus Home Interactive,14.99,False,Spiders,2013
232770.0,1,0,0,0,0,1,0,0,0,0,0,0,Running With Scissors,1.99,False,Running With Scissors,1997
232790.0,0,1,1,0,0,1,0,0,0,0,0,0,Double Fine Productions,19.99,False,Double Fine Productions,2014
232890.0,0,0,0,0,0,0,0,0,1,0,1,0,FireFly Studios,49.99,False,FireFly Studios,2014
232910.0,0,0,0,0,0,0,0,1,0,1,0,0,Ubisoft,9.99,False,Nadeo,2013
232950.0,0,0,0,0,0,0,0,0,1,0,0,0,THQ Nordic,19.99,False,Halycon Media GmbH &amp; Co. KG,2013
232970.0,1,0,1,0,0,1,0,0,0,0,0,0,THQ Nordic,9.99,False,Most Wanted Entertainment,2013
232990.0,1,0,1,0,0,1,0,0,0,0,0,0,Squid In A Box Ltd,0.99,False,Squid In A Box Ltd,2014
233110.0,0,0,0,0,0,1,0,0,0,0,1,0,Kuno Interactive,14.99,False,Kuno Interactive,2013
233130.0,1,1,0,0,0,0,0,0,0,0,0,0,Devolver Digital,39.99,False,Flying Wild Hog,2013
233150.0,1,0,0,0,0,1,0,0,1,0,0,0,Devolver Digital,9.99,False,Vlambeer,2014
233190.0,1,0,0,0,0,1,0,0,0,0,0,0,Focus Home Interactive,9.99,False,Mighty Rocket Studio,2013
233210.0,1,0,0,0,0,0,0,0,1,0,0,0,Games Farm,14.99,False,Games Farm,2013
233230.0,0,1,0,0,0,1,0,0,0,0,0,0,Lupus Studios Limited,4.99,False,Locked Door Puzzle,2013
233270.0,1,1,0,0,0,0,0,0,0,0,0,0,Ubisoft,14.99,False,Ubisoft Montreal,2013
233290.0,1,1,0,0,0,0,1,0,0,0,0,0,Square Enix,29.99,False,Airtight Games,2014
233310.0,0,0,0,0,0,1,1,0,0,0,1,0,Spiderweb Software,9.99,False,Spiderweb Software,2013
233350.0,1,1,0,0,0,0,1,0,0,0,0,0,Climax Group,5.99,False,Climax Studios,2005
233370.0,0,1,0,0,0,0,0,0,0,0,0,0,THQ Nordic,24.99,False,KING Art,2013
233410.0,1,0,0,0,0,0,0,0,0,0,0,0,Geoff Keighley,1.99,False,Geoff Keighley,2013
233450.0,0,0,0,0,0,1,0,0,1,0,1,0,Introversion Software,29.99,False,Introversion Software,2015
233470.0,0,1,0,0,0,1,1,0,0,0,0,0,Shiro Games,9.99,False,Shiro Games,2013
233510.0,0,0,1,0,0,1,0,0,0,0,0,0,Boss Baddie,4.99,False,Boss Baddie,2009
233550.0,1,1,0,0,0,0,0,0,0,0,0,0,The Digital Lounge,9.99,False,"Eric Chahi,DotEmu",2013
233590.0,0,0,0,0,0,0,0,0,0,0,1,0,Stardock Entertainment,2.99,False,Stardock Entertainment,2013
233591.0,0,0,0,0,0,1,1,0,0,0,1,0,Stardock Entertainment,2.99,False,Stardock Entertainment,2013
233592.0,0,0,0,0,0,1,1,0,0,0,1,0,Stardock,2.99,False,Stardock Entertainment,2013
233700.0,0,0,1,0,0,1,1,0,0,0,1,0,Kerberos Productions Inc.,12.99,False,Kerberos Productions Inc.,0
233720.0,1,0,0,0,0,1,0,0,1,0,0,0,Bossa Studios,9.99,False,Bossa Studios,2013
233740.0,0,0,0,0,0,1,0,0,0,0,1,0,The Men Who Wear Many Hats,4.99,False,The Men Who Wear Many Hats,2013
233840.0,0,0,0,0,0,0,0,0,0,0,1,0,Team17 Digital Ltd,24.99,False,Team17 Digital Ltd,2013
233920.0,1,0,0,0,0,0,0,0,0,0,0,0,Capcom,4.99,False,Spark Unlimited,2013
233940.0,1,0,0,0,0,0,0,0,0,0,0,0,Capcom,4.99,False,Spark Unlimited,2013
233980.0,1,0,0,0,0,1,1,0,0,0,0,0,@unepic_fran,12.99,False,@unepic_fran,2014
234021.0,0,0,0,0,1,1,1,0,0,0,1,0,Stoic Studio,2.99,False,Stoic,2013
234022.0,0,0,0,0,1,1,1,0,0,0,1,0,Stoic Studio,19.99,False,Stoic,2013
234023.0,0,0,0,0,1,1,1,0,0,0,1,0,Stoic Studio,9.99,False,Stoic,2013
234024.0,0,0,0,0,1,1,1,0,0,0,1,0,Stoic Studio,9.99,False,Stoic,2013
234080.0,1,1,0,0,0,0,0,0,0,0,0,0,Konami Digital Entertainment,29.99,False,MercurySteam - Climax Studios,2013
234100.0,0,0,1,0,0,0,0,0,0,0,1,0,PopCap,9.99,False,"Sperasoft, Inc.",2013
234140.0,1,1,0,0,0,0,0,0,0,0,0,0,"Warner Bros. Interactive Entertainment, Feral Interactive (Mac/Linux)",19.99,False,"Avalanche Studios,Feral Interactive (Mac/Linux)",2015
234160.0,1,0,0,0,0,1,0,0,0,0,0,0,Born Ready Games,6.99,False,Born Ready Games Ltd.,2013
234180.0,1,0,0,0,0,1,0,0,1,0,0,0,Born Ready Games Ltd.,2.99,False,Born Ready Games Ltd.,2013
234190.0,1,0,0,0,0,1,0,0,1,0,0,0,Wolfire Games,4.99,False,Wolfire Games,2013
234210.0,1,0,0,0,0,0,0,0,0,0,0,0,Capcom,2.99,False,Spark Unlimited,2013
234290.0,1,1,0,0,0,1,0,0,0,0,0,0,Crocodile Entertainment,2.99,False,Crocodile Entertainment,2013
234330.0,0,0,1,0,1,0,1,0,0,0,0,0,D3 Go!,0.0,False,Demiurge Studios,2013
234350.0,0,0,1,0,0,0,0,0,0,0,0,0,MumboJumbo,9.99,False,MumboJumbo,2013
234370.0,1,1,0,0,0,1,0,0,0,0,0,0,"Arcen Games, LLC",9.99,False,"Arcen Games, LLC",2013
234390.0,1,0,0,0,0,1,0,0,0,0,0,0,Paradox Interactive,12.99,False,Test3 Projects,2013
234490.0,1,0,0,0,0,1,0,1,0,0,0,0,Digital Tribe,9.99,False,XYLA Entertainment,2013
234510.0,1,0,0,0,0,0,0,0,0,0,0,0,Tripwire Interactive,19.99,False,"Tripwire Interactive,Anti Matter Games",2013
234570.0,1,0,1,0,0,1,0,1,1,0,0,0,Toxic Games,5.99,False,Toxic Games,2013
234650.0,0,1,0,0,0,1,1,0,0,0,1,0,Harebrained Holdings,14.99,False,Harebrained Schemes,2013
234670.0,1,1,0,0,0,0,0,0,0,0,0,0,BANDAI NAMCO Entertainment,19.99,False,CyberConnect2 Co. Ltd.,2013
234690.0,1,0,0,0,1,0,1,0,0,0,0,0,Webzen,19.99,False,WEBZEN,2013
234710.0,0,0,1,0,0,0,0,0,0,1,0,0,Telltale Games,4.99,False,Telltale Games,2013
234770.0,1,0,0,0,0,0,0,0,0,0,0,0,Activision,1.99,False,Treyarch,2013
234771.0,1,0,0,0,0,0,0,0,0,0,0,0,Activision,1.99,False,Treyarch,2013
234772.0,1,0,0,0,0,0,0,0,0,0,0,0,Activision,1.99,False,Treyarch,2013
234773.0,1,0,0,0,0,0,0,0,0,0,0,0,Activision,1.99,False,Treyarch,2013
234774.0,1,0,0,0,0,0,0,0,0,0,0,0,Activision,1.99,False,Treyarch,2013
234775.0,1,0,0,0,0,0,0,0,0,0,0,0,Activision,1.99,False,Treyarch,2013
234776.0,1,0,0,0,0,0,0,0,0,0,0,0,Activision,1.99,False,Treyarch,2013
234777.0,1,0,0,0,0,0,0,0,0,0,0,0,Activision,1.99,False,Treyarch,2013
234778.0,1,0,0,0,0,0,0,0,0,0,0,0,Activision,1.99,False,Treyarch,2013
234779.0,1,0,0,0,0,0,0,0,0,0,0,0,Activision,1.99,False,Treyarch,2013
234780.0,1,0,0,0,0,0,0,0,0,0,0,0,Activision,0.99,False,Treyarch,2013
234781.0,1,0,0,0,0,0,0,0,0,0,0,0,Activision,0.99,False,Treyarch,2013
234782.0,1,0,0,0,0,0,0,0,0,0,0,0,Activision,0.99,False,Treyarch,2013
234783.0,1,0,0,0,0,0,0,0,0,0,0,0,Activision,0.99,False,Treyarch,2013
234784.0,1,0,0,0,0,0,0,0,0,0,0,0,Activision,0.99,False,Treyarch,2013
234785.0,1,0,0,0,0,0,0,0,0,0,0,0,Activision,1.99,False,Treyarch,2014
234786.0,1,0,0,0,0,0,0,0,0,0,0,0,Activision,1.99,False,Treyarch,2013
