item_id,user_id,recommend
214950,76561198028482615,True
244850,76561198058473246,True
218620,76561198058473246,True
253710,76561198058473246,False
221100,76561198058473246,True
440,76561198107111601,True
200260,Dm_Dude,True
270570,PandaCorn666,True
218130,PandaCorn666,True
1670,PandaCorn666,False
360480,PandaCorn666,True
42160,PandaCorn666,False
252950,Panx2,True
440,Panx2,True
105600,76561198057471883,True
322330,76561198057471883,True
221100,76561198069603865,True
252490,76561198069603865,True
265630,FireArmPlays,True
242760,76561198061757134,True
570,76561198053860761,True
222880,76561198121840547,True
35700,76561197970724420,True
17710,76561197970724420,True
28050,76561197970724420,True
440,76561197970724420,True
730,Fuffy,True
440,Fuffy,True
224260,76561198060388536,True
304930,76561198060388536,True
24240,76561198060388536,True
440,76561198097071063,True
730,76561198097071063,True
222880,76561198097071063,True
4000,76561198097071063,True
1250,76561198097071063,True
8870,zenrosmc,True
620,zenrosmc,True
200510,Thekiller4000,True
12470,76561198026256686,False
730,Greendove,False
273110,Greendove,False
247020,Greendove,True
343780,Greendove,True
236430,Greendove,True
570,Mediev,True
271860,Mediev,True
239220,King_Walrus,True
4000,76561198091703171,True
218620,76561198086160648,True
219640,76561198086160648,True
264140,76561198086160648,True
253690,Pedacker,True
264200,Pedacker,True
208090,Pedacker,True
24200,Pedacker,True
204360,Pedacker,True
550,76561198093337643,True
730,pedrocarrasco,True
212500,kruger287,True
33460,Pelsworth,False
730,penetrator500,True
319510,76561198048992856,True
319630,76561198048992856,True
243870,76561198048992856,False
570,PenguinKnightPE,True
220260,76561198075913639,True
1250,76561198064343153,False
48700,76561198064343153,True
201790,76561198064343153,True
730,UncleTobsy,True
212160,UncleTobsy,True
550,UncleTobsy,True
4000,UncleTobsy,True
240,UncleTobsy,True
440,UncleTobsy,True
218620,tihoyzaza,True
252490,76561198083347489,True
252490,76561198083347489,True
4000,76561198095444964,True
250600,76561198076018776,True
440,76561198076018776,True
386510,76561198076018776,False
393420,sisgeo,True
51100,sisgeo,True
252490,sisgeo,True
301520,PerturbedKoala,True
50300,Karetchi,True
250600,Karetchi,True
260230,Karetchi,True
265930,Karetchi,True
17470,Karetchi,True
238460,76561198068217106,True
440,76561198068217106,True
231430,76561198068217106,True
227940,76561198068217106,True
301640,76561198068217106,True
70000,76561198068217106,True
262060,76561198067777635,True
232090,76561198067777635,True
730,76561198067777635,True
218620,pf12351,True
4000,pf12351,True
239820,pf12351,True
33440,pf12351,True
236390,pf12351,True
440,pf12351,True
8340,pf12351,True
1840,pf12351,True
400,pf12351,True
252490,10051997,True
219740,10051997,True
218620,10051997,True
730,10051997,True
570,10051997,True
236090,10051997,True
440,10051997,True
265930,5975,True
209650,76561198076437311,False
4000,76561198085759352,True
570,76561198077351278,True
254440,76561198077111628,False
4000,ItzJimmeh,True
273110,ItzJimmeh,True
730,lPH03N1Xl,True
253710,76561198045459907,False
570,76561198045459907,True
224260,76561198045459907,False
300040,phrostb,True
387240,phrostb,True
207750,phrostb,True
620,phrostb,True
238210,phrostb,True
70,phrostb,True
45760,phrostb,True
730,Phyztastic,True
730,BusTurBrown,True
256190,76561197979086508,False
319630,76561197979086508,True
261030,76561197979086508,True
377160,PigdogGetSome,True
232090,PigdogGetSome,True
630,PigdogGetSome,True
250400,PigdogGetSome,True
252490,PigdogGetSome,True
238960,PigdogGetSome,True
105600,PigdogGetSome,True
315430,Ppkdoevil,True
218470,Ppkdoevil,True
315430,Ppkdoevil,True
218470,Ppkdoevil,True
730,GandalfsMagicwand,True
304050,UZS,True
440,UZS,True
218620,UZS,True
342970,UZS,True
4000,minecraftdude1111,True
71250,minecraftdude1111,False
238430,minecraftdude1111,True
304930,minecraftdude1111,True
440,PinkPyroGames,True
239660,76561198073044894,True
440,76561198073044894,True
730,pirateness,True
440,pirateness,True
105600,Pixelqt,True
204360,Pixelqt,True
284140,pixeltom,True
202170,pixeltom,True
231250,pixeltom,True
203770,pixeltom,True
200510,pixeltom,True
91310,pixeltom,True
40930,pixeltom,True
98800,pixeltom,True
7760,pixeltom,True
252490,SamuelRowe,True
270550,SamuelRowe,True
333930,76561198087480152,False
304050,76561198087480152,True
236390,76561198087480152,True
4000,76561198087480152,False
333930,pizzahutmanager,True
220780,pizzahutmanager,True
212070,76561198083439397,True
244850,hwarm,True
730,76561198118129824,True
245620,Splifz,True
300,Podzoz,True
4000,Podzoz,True
6060,Podzoz,True
221100,Podzoz,True
304650,notthesemuffins,True
24240,PlayerEdu06,True
730,76561198094032017,True
440,76561198094032017,True
304930,76561198094032017,True
113200,76561198089541911,True
570,76561198089541911,True
306830,76561198089541911,False
4000,76561198089541911,True
222880,76561198089541911,False
322070,76561198089541911,True
346110,76561198093935386,True
730,CJS1337s,True
4000,76561198066636734,True
730,76561198102977568,True
219740,76561198102977568,True
221100,76561198102977568,True
730,TheMightyWharu,True
271590,TheMightyWharu,False
214950,sameinator,True
368230,BasqueOG,True
235800,BasqueOG,True
252490,ProLove,True
224260,nerohellgate,True
304930,sakataalan,True
570,sakataalan,True
216150,76561198065265998,False
224540,76561198065265998,False
208090,76561198065265998,True
206190,76561198051318970,True
214950,76561198014987915,True
550,Hot2DGrill,True
274940,76561198063159016,True
730,76561198063159016,True
275100,76561198063159016,True
221100,76561198063159016,True
226700,murdadar,False
49520,murdadar,True
63380,murdadar,True
216150,76561198083973618,True
200210,76561198083973618,False
306020,76561198083973618,True
105600,76561198042491372,True
230410,Purple_Purgatory,True
42160,76561198083565647,True
244850,76561198056156998,True
218620,76561198056156998,True
6060,76561198056156998,True
220200,76561198056156998,True
243870,76561198056567053,False
417860,76561198056567053,True
8870,76561198056567053,True
209870,76561198056567053,True
230410,pixelism,True
211820,Pyro_Lizard,True
291550,Pystar,True
322330,Pystar,True
251060,unlivingroy,True
246620,unlivingroy,True
730,unlivingroy,True
222880,donaldqinshihunagditrump,True
218620,donaldqinshihunagditrump,True
440,donaldqinshihunagditrump,True
570,SSchubert,True
440,Kane007,True
304930,Kane007,True
570,Kane007,True
271290,iamquik,True
236390,76561198014047236,True
346110,76561198058107016,False
244450,76561198058107016,True
295110,76561198058107016,True
227940,76561198058107016,True
24860,76561198058107016,True
251060,76561198058107016,True
440,76561198058107016,True
242760,76561198058107016,True
35450,76561198058107016,True
33930,76561198058107016,True
284160,RforRice,True
271590,RforRice,True
730,RforRice,True
232090,RforRice,False
255420,76561198030902728,False
218620,raelwhiteout,True
730,raelwhiteout,True
240,raelwhiteout,True
4000,76561198074053059,True
6060,mopoops,True
47790,dark_skeleton,False
43110,dark_skeleton,True
620,dark_skeleton,True
311340,dizioboy,True
351790,dizioboy,False
282900,dizioboy,True
322330,dizioboy,True
4000,dizioboy,True
105600,76561198052106915,True
375960,kukkai_kfz,True
218620,kukkai_kfz,True
440,1343534566,True
99900,1343534566,True
550,1343534566,True
252490,76561198018100339,True
260430,76561198024531364,True
212480,raviyn,True
265550,Dyllz,True
570,ravenmusicaus,True
248570,Ravironio,True
39510,Rawrimaviking,True
220,76561198075257303,True
33980,76561197981203305,False
336380,76561197981203305,False
222480,76561197981203305,False
219890,76561197981203305,True
295110,recklesspug,False
440,76561198059867666,True
8930,kmcca138,True
730,76561198151925003,True
4000,76561198151925003,True
223490,76561198057594218,False
108600,76561198057594218,True
4000,76561198075983645,True
297120,76561198094936736,True
238320,76561198094936736,True
239200,76561198094936736,False
229580,76561198094936736,False
329830,76561198094936736,False
305620,76561198094936736,True
242760,76561198094936736,True
72200,76561198094936736,True
104900,RedOctopusTent,True
292030,Redoxide,True
250320,Redoxide,True
48700,Redoxide,True
292030,76561198020059627,True
70000,RED_PRIDE,True
212680,RED_PRIDE,True
252490,R4iNy,True
274170,R4iNy,False
24240,R4iNy,False
620,R4iNy,True
34030,76561198012040171,True
8930,Renegaderade,True
57300,Renegaderade,True
4000,76561198107946315,True
242860,76561198055325855,True
7940,reservegoalie,True
56400,76561198035721155,True
96400,76561198035721155,True
233720,Revan_Aldrei,True
55230,Revan_Aldrei,True
313371,Revan_Aldrei,True
250600,Revan_Aldrei,True
214560,Revan_Aldrei,True
409160,revolverace,True
72850,revolverace,True
207610,revolverace,True
15700,revolverace,True
323470,76561198011139135,True
33930,RexonGOn,True
241540,RexonGOn,True
208090,Matoota,False
234530,bigmangina,False
304930,76561198088143921,True
262410,76561198088143921,True
22300,76561198088143921,True
33930,pizzaman12,True
311400,pizzaman12,True
730,pizzaman12,True
390670,76561198060295827,True
256290,Loverin,False
391540,Loverin,True
206420,Loverin,True
230410,Loverin,True
245170,Loverin,True
246420,rinco69,True
4000,76561198104547955,True
620,noidhazbeendetectedno,True
226700,noidhazbeendetectedno,False
440,hannyp,True
730,hannyp,True
550,hannyp,True
570,hannyp,True
304930,batugratis,True
730,batugratis,True
570,batugratis,True
271590,76561198052479552,True
252490,76561198052479552,True
346110,76561198052479552,True
730,76561198052479552,True
242760,76561198052479552,True
200210,76561198052479552,True
204360,76561198052479552,True
65800,76561198052479552,True
226700,76561198077421896,True
239220,3548548564856498484894,True
285920,3548548564856498484894,False
253250,3548548564856498484894,True
105600,3548548564856498484894,True
250260,3548548564856498484894,True
250500,3548548564856498484894,True
322330,NoSwagm8,True
219740,NoSwagm8,True
4000,NoSwagm8,True
230410,NoSwagm8,True
22330,76561198072526121,True
402840,76561198065900839,True
9900,76561198065900839,True
404410,76561198065900839,True
385770,76561198065900839,True
225140,76561198040603456,True
218230,76561198064713620,True
50620,76561198064713620,True
9420,76561198064713620,True
301520,76561198064713620,True
4000,76561198056707717,True
570,76561198101520512,True
440,roguejet,True
34330,rogueone3,True
214560,rogueone3,True
202090,76561198070139450,False
213670,76561198044236862,True
218230,TheRealRoLLy,True
108600,Roodles,True
220860,Roodles,True
230410,76561198075973825,True
730,adli15,True
440,adli15,True
212680,76561198050590067,True
369200,76561198078909556,False
630,76561198078909556,False
730,ScoutCounterAttack,True
270550,ScoutCounterAttack,True
214420,ScoutCounterAttack,False
730,76561198092310770,True
241930,76561198092310770,True
311210,76561198092310770,True
399790,76561198092310770,True
234772,jgrulez,True
243870,76561198061851487,True
105600,hazixstar,False
570,76561198061679549,True
204180,ryukahtk,True
314020,ryukahtk,False
43160,ryukahtk,True
346900,76561198195478589,True
4000,76561198195478589,False
440,76561198058800703,True
228380,76561197977705860,True
241540,76561197977705860,True
440,76561197977705860,True
8980,76561198063241906,True
219150,76561198063241906,True
239820,76561198063241906,True
203160,76561198063241906,True
55230,76561198063241906,True
72850,76561198063241906,True
10090,MrSaberr,True
49520,MrSaberr,True
234710,penguiin1,True
72850,penguiin1,True
94400,penguiin1,True
304930,SafetyPinLoL,True
253710,SafetyPinLoL,True
221100,SafetyPinLoL,True
109600,SafetyPinLoL,True
238430,SafetyPinLoL,True
42160,SafetyPinLoL,True
4000,SafetyPinLoL,True
12210,frogmcvape,True
208480,frogmcvape,True
238460,SakifX9,True
206521,SakifX9,True
207250,SakifX9,True
307070,SakifX9,True
351800,SakifX9,True
92800,SakifX9,False
368720,SakifX9,True
259680,SakifX9,False
730,76561198051644906,True
244710,76561198051644906,True
34900,76561198051644906,True
570,76561198051644906,True
230290,Hispania,False
218620,icphoton,True
251570,SaltySpittoon,True
304930,SaltySpittoon,True
55230,76561198132392635,False
208580,76561198132392635,True
354500,76561198132392635,True
6880,76561198132392635,True
24240,76561198132392635,True
206420,76561198132392635,True
214420,76561198137804149,False
241930,76561198058241886,True
49520,76561198058241886,True
214490,Sam_Slade,True
239030,samham1,True
8930,samham1,True
730,samham1,True
238010,samham1,True
211500,samham1,False
8190,samham1,True
50650,76561198067884266,False
218620,76561198050680344,False
8870,76561198068302605,True
45760,76561198068302605,True
730,hentaisandysenpai,True
55230,hentaisandysenpai,True
8930,hentaisandysenpai,True
314160,hentaisandysenpai,True
24010,hentaisandysenpai,False
255710,hentaisandysenpai,True
40100,KRASA,True
214950,KRASA,True
35450,KRASA,True
211820,KRASA,True
1250,KRASA,True
298260,S1F,True
440,76561198072904490,True
72850,76561198058535930,True
570,76561198084357605,True
204360,SpaghettiNoodles,True
440,76561198073094808,True
274190,76561198149898927,True
440,76561198036524567,True
386360,LunkTehHero,True
399834,LunkTehHero,True
248820,LunkTehHero,True
440,76561198058760041,True
353560,76561198058760041,True
730,76561198058760041,True
72850,76561198058760041,True
214950,76561198058760041,True
206500,76561198058760041,True
221100,76561198058760041,False
4000,avh,True
319510,Batthew,True
107410,Madkeen,True
304930,76561198072676817,True
293500,MegaMario48,True
206420,76561198095481091,True
8930,76561198041859916,True
264710,goldnugget666,True
244850,goldnugget666,True
333930,goldnugget666,True
34900,goldnugget666,True
293500,goldnugget666,True
377160,goldnugget666,True
242920,76561198013564709,True
302670,hhhhjhhjjhjh,True
291370,hhhhjhhjjhjh,True
316430,hhhhjhhjjhjh,False
72850,76561198053314010,True
4700,76561198053314010,True
218620,76561198053314010,True
2450,76561198094515883,True
440,DarkestYT,True
236390,SeaPotato,False
105600,SeaPotato,True
319630,BrainyManiac,True
550,BrainyManiac,True
322330,BrainyManiac,True
234710,76561198023905821,True
220440,AnonRookie,True
325610,AnonRookie,True
295110,AnonRookie,False
298630,76561198124225196,True
1250,swatgamerbr,True
227940,asdasdfgdsAD,True
440,selfishpiggy,True
55150,lilwoynintehhizzle,True
105600,RadicalLapis,True
224260,RadicalLapis,True
230410,RadicalLapis,True
271590,senpai_the_slutty,False
245170,senpai_the_slutty,True
204630,senpai_the_slutty,True
222880,senpai_the_slutty,True
550,senpai_the_slutty,True
730,76561197991787618,False
282900,mad1167,True
218620,76561198103169817,True
238960,76561198078320166,True
243470,76561197963469414,False
238320,76561197963469414,False
219740,76561197963469414,True
221100,sarge_017,False
291480,76561198100973546,True
550,p0t4rt0,True
298240,76561198086462653,True
230410,babyrainbowdash,True
263020,76561198071869164,True
223710,benjamingarrison,True
570,benjamingarrison,True
17080,benjamingarrison,True
224540,benjamingarrison,True
35460,76561198040188061,False
99300,76561198040188061,True
10,76561198040188061,True
261980,76561198040188061,False
71165,76561198040188061,True
221100,76561198054564148,True
33230,76561198054564148,True
730,76561198054564148,True
730,ShadowExtreme,True
4000,fgtkms,True
94400,fgtkms,True
222880,fgtkms,True
730,fgtkms,True
92100,fgtkms,False
264710,76561198131033221,True
334070,76561198131033221,True
391720,76561198131033221,True
630,76561197978024377,True
39120,76561197978024377,True
34030,76561197978024377,True
24500,76561197978024377,False
440,76561197978024377,True
242720,gunners0305,False
323470,itran1,True
346110,76561198052040052,True
271590,76561198052040052,True
10130,Shemhamphorasch,True
346110,76561198080821101,True
277590,76561198080821101,False
242720,76561198048591022,True
252490,shikane,True
339610,analcleanser,True
211820,76561198109775138,True
212680,76561197966979423,True
271590,GotNothingBetterToDo,True
221100,GotNothingBetterToDo,True
241930,76561198067736111,True
440,76561198193666401,True
221100,76561198193666401,True
385800,ALECLIKESSHOTASANDLITTLECUTEBOYS,True
274170,ALECLIKESSHOTASANDLITTLECUTEBOYS,True
730,ALECLIKESSHOTASANDLITTLECUTEBOYS,True
570,ALECLIKESSHOTASANDLITTLECUTEBOYS,True
218620,ALECLIKESSHOTASANDLITTLECUTEBOYS,True
333600,ALECLIKESSHOTASANDLITTLECUTEBOYS,True
230410,ALECLIKESSHOTASANDLITTLECUTEBOYS,True
91310,76561198043587948,True
45770,76561198043587948,True
4000,76561198043587948,True
304930,76561198043587948,True
63380,Shredderman962,True
7670,Shredderman962,True
253710,Shredderman962,True
267610,Shredderman962,False
22380,Shredderman962,True
263960,Shredderman962,True
227940,76561198044352021,True
295110,rscroop,True
51100,rscroop,True
298110,rscroop,True
265630,rscroop,True
200210,76561198064993980,True
218620,metalredlink183,True
440,SillyBilly1089,True
227700,Simcra,True
17520,Singularity_iOS,True
211820,Singularity_iOS,True
236450,Singularity_iOS,True
49520,el-Gusto,True
730,76561198060544136,True
570,elnegrohermoso,True
226620,76561198028067698,True
8870,Moghur,True
204300,Moghur,True
230410,Moghur,True
105600,Moghur,True
287700,Moghur,True
274520,Moghur,True
304930,Moghur,True
211420,Chocolateness,True
730,Chocolateness,True
204300,Chocolateness,True
409160,Chocolateness,True
234190,Chocolateness,False
24200,76561198050365270,True
2870,SpiritOfDeath2,True
303210,SpiritOfDeath2,True
49600,SpiritOfDeath2,True
209670,SpiritOfDeath2,True
201310,SpiritOfDeath2,True
266430,SpiritOfDeath2,True
4000,SpiritOfDeath2,True
251430,SpiritOfDeath2,True
214830,SpiritOfDeath2,True
220780,SpiritOfDeath2,True
291550,76561198059366714,True
368990,76561198059366714,True
200210,76561198059366714,False
209870,BearVoSir,True
48700,76561198039606680,True
38830,76561198063550753,True
105600,76561198077259604,True
200710,76561198077259604,True
233450,bfraserlikesgames,True
108600,bfraserlikesgames,True
440,76561198071644316,True
211820,chefmisery,True
4000,76561198071631039,True
239350,skotavus,False
208090,SoOutOfLuck,True
4000,SoOutOfLuck,True
223710,76561198085601351,True
206500,76561198085601351,True
243870,sky_track,True
319510,sky_track,True
99900,sky_track,True
304930,sky_track,True
354140,sky_track,True
212200,skylord30,False
49520,skylord30,True
211420,76561198062091405,True
99900,76561198075234879,True
250400,slaydread,True
323370,slaydread,False
222900,slaydread,False
244850,slicer11221,True
230410,slicer11221,True
247730,ethanabey,True
220200,ethanabey,True
8870,ethanabey,True
105600,76561198072534619,True
224540,76561198072534619,True
440,76561198072534619,True
271590,Slynx_,True
620,Slynx_,True
240,Slynx_,True
209160,Slynx_,False
49520,Slynx_,True
218620,DeadFishCorporation,False
273070,DeadFishCorporation,True
2400,DeadFishCorporation,True
440,naaaaaaz,True
730,SmiLeGaming06660,False
417860,Smithy2700,True
72850,RegularSmokeyJoe,True
214950,RegularSmokeyJoe,True
48700,RegularSmokeyJoe,True
252490,76561198059487098,True
218620,76561198090792324,True
730,76561198095385702,True
227300,76561198095385702,True
8870,76561198095385702,True
94400,Snickerbones,True
63380,Snickerbones,True
219740,Snickerbones,True
221380,Snickerbones,True
22380,Snickerbones,True
391540,Snickerbones,True
222880,justthathelicopterpilot,True
259080,justthathelicopterpilot,True
107410,justthathelicopterpilot,True
304050,justthathelicopterpilot,True
218620,justthathelicopterpilot,True
271590,justthathelicopterpilot,True
440,76561198081069153,True
282070,coadstar101,True
203770,coadstar101,True
236430,SenatorArmstrong123,False
104900,SenatorArmstrong123,True
221910,SenatorArmstrong123,True
72850,SenatorArmstrong123,True
235460,SenatorArmstrong123,True
108600,76561198051777058,True
221100,goddamnterrorists,True
322070,goddamnterrorists,True
440,goddamnterrorists,True
346110,SnowyDao,True
204880,_SNS_,True
252490,_SNS_,True
1250,_SNS_,True
32400,_SNS_,True
33310,snyper4plg,True
252490,snyper4plg,True
304930,snyper4plg,True
34030,camo88,True
240,camo88,True
4780,camo88,True
34330,camo88,True
34030,camo88,True
240,camo88,True
4780,camo88,True
34330,camo88,True
730,GroovyG0D,True
319630,GroovyG0D,True
219740,GroovyG0D,True
206440,76561198021142819,True
440,76561198021142819,True
1250,solodsnek,True
200510,solodsnek,True
22380,solodsnek,True
104900,solodsnek,False
224260,solodsnek,True
12750,solodsnek,True
218620,solodsnek,True
232770,solodsnek,True
397550,solodsnek,True
289130,solodsnek,False
230410,Real_Rotunda,True
265630,ThatMexicanGuy,True
260230,ThatMexicanGuy,True
240,76561198040704557,True
362890,76561198060787863,True
65980,76561198060787863,True
353830,76561198060787863,True
271240,76561198060787863,True
246620,76561198060787863,True
244850,swineflu1122,True
305620,76561198072196225,True
4000,76561198071088410,True
290080,sonnymastrangioli,True
730,SWAGHIGHJAKKER,True
620,joao_bobd,True
383080,joao_bobd,True
240,joao_bobd,True
6060,juliagillardismymum,True
212800,juliagillardismymum,True
207140,juliagillardismymum,True
417860,juliagillardismymum,True
620,juliagillardismymum,True
252950,juliagillardismymum,True
221100,76561198055096033,True
227180,76561198055096033,True
214950,76561198055096033,True
8870,spacemonkey,True
212680,spacemonkey,True
271590,space_jumper,False
221100,space_jumper,False
107410,space_jumper,True
221640,NJFV,True
620,Sparkzh2o,True
244850,76561197986948702,True
730,76561198085996419,True
730,nerrma,True
340,SpExXkRiWestPacIsDeadLongLive,True
221100,SpExXkRiWestPacIsDeadLongLive,False
388520,SpExXkRiWestPacIsDeadLongLive,True
311210,76561197983875214,False
730,76561197983875214,True
440,76561198081461581,True
344750,Kaj3n,True
368900,Kaj3n,True
398710,Kaj3n,True
107410,Kaj3n,True
72850,Kaj3n,True
202970,harley293,True
233860,harley293,True
104900,harley293,True
211820,76561198070995743,True
105600,IAMYOUDIDYOUKNOWTHAT,True
417860,Squiddicals,True
440,Squiddicals,True
220240,Squiggley,True
220,Squiggley,True
440,CranSi,True
200510,cloudribero,True
35450,FrostyByte,True
304930,FrostyByte,True
730,FrostyByte,True
440,FrostyByte,True
295110,FrostyByte,True
388490,ssbatt,False
1840,ssbatt,True
248570,ssbatt,True
8870,76561198039700455,True
730,StaticStabler,True
218620,76561198049623068,False
359550,76561198049623068,False
620,76561198069758889,True
263760,76561198069758889,True
630,76561198069758889,True
242760,76561198069758889,False
298260,76561198069758889,True
440,76561198047232925,True
250900,_codered66_,True
417860,_codered66_,True
240,_codered66_,True
440,_codered66_,True
105600,_codered66_,True
8870,_codered66_,True
730,_codered66_,True
311560,76561198081739230,True
208650,76561198081739230,False
570,rektlegolad,True
268420,CounterEverything,True
42160,76561198080384414,False
346110,SteevH,True
377160,SteevH,True
630,SteevH,True
4000,smokeaconeorfuckoff,True
730,76561198094163912,True
550,76561198094163912,True
243470,76561198069917462,True
440,76561198069917462,True
236390,76561198072812024,True
8930,76561198072812024,True
570,76561198100807328,True
570,jellysama,True
250180,Stewietron,True
313730,Madrake,True
108600,stinglock,True
317360,stinglock,True
221100,stinglock,True
252490,stinglock,True
346900,NotStomm,True
38720,NotStomm,True
281690,NotStomm,True
570,AfterEffects,True
244850,AfterEffects,False
346110,AfterEffects,False
346010,76561198042267727,True
213120,geraldtan35,True
440,geraldtan35,True
550,geraldtan35,True
67370,geraldtan35,True
233720,geraldtan35,True
280790,geraldtan35,True
730,geraldtan35,True
228380,stormlrd,True
22350,stormlrd,False
228300,stormshado,True
23450,stormshado,True
440,76561198076885214,True
303390,artic_creeper,True
440,Strike_fire,True
8870,StrungOut7,True
72850,PraiseDuarte,False
4000,PraiseDuarte,True
264380,PraiseDuarte,True
730,AlsonFoong,False
105600,AlsonFoong,True
440,AlsonFoong,True
238460,76561198085888138,True
17080,64512328,False
346110,64512328,True
107410,64512328,True
250600,64512328,True
17080,64512328,False
346110,64512328,True
107410,64512328,True
250600,64512328,True
570,aquelemlkgenteboa,True
72850,fantasticjustice,False
235800,fantasticjustice,True
261180,fantasticjustice,True
105600,fantasticjustice,True
730,76561198074373301,True
310370,76561198074373301,True
91310,76561198074373301,True
221100,nosquint,True
440,eminisc,True
219640,76561198070868249,True
200210,summon1805,True
339610,SunnyS,True
252490,SunnyS,True
105600,SunnyS,True
211420,Happysumo,True
263360,Duskerno,True
219740,76561198085112694,True
440,76561198085112694,True
17390,superduperjack,True
730,76561198096417535,True
227940,76561198096417535,True
440,76561198096417535,True
218620,superyoshiegg,True
224760,sugoisukhoi,True
4000,76561198075313412,True
224540,76561198075313412,True
304930,SVB128,True
271590,SVB128,True
49520,mostmlgpro420blazeitsteamprofile,True
298630,mostmlgpro420blazeitsteamprofile,True
2310,mostmlgpro420blazeitsteamprofile,True
17390,mostmlgpro420blazeitsteamprofile,True
246620,mostmlgpro420blazeitsteamprofile,True
220200,frost27820,True
307780,frost27820,True
263440,frost27820,True
346110,frost27820,True
233250,frost27820,True
237110,frost27820,True
730,76561198061950314,True
550,76561198070164022,True
304930,76561198070346631,True
48700,76561198070346631,True
221100,76561198070346631,True
200510,76561198070346631,True
244850,syrith,True
222880,76561198102490796,True
209160,76561198078317599,False
289650,76561198015930046,False
4000,76561198015930046,True
21090,T0talN1nja,True
4000,DJHotpuffle,True
239070,76561198103243648,True
319550,76561198103243648,True
202090,76561198103243648,True
346900,76561198103243648,True
270150,76561198103243648,True
108600,76561198103243648,True
327890,76561198103243648,True
285900,76561198103243648,True
234190,robotninja3000,True
223470,Garfiw,True
104900,Garfiw,True
620,76561198022552926,True
375510,GameTaj,False
327860,GameTaj,True
227300,GameTaj,True
208090,GameTaj,True
214790,76561198054199777,True
35450,76561198044382516,True
440,76561198044382516,True
247020,76561198044382516,True
219640,76561198044382516,True
206440,DJPayg,True
730,76561198065102350,True
570,froggee,True
440,76561198104909664,True
204450,tazzudevil,True
91310,tazzudevil,True
550,tdgodly,True
233720,OFFICIALDRTECHNO,True
250380,OFFICIALDRTECHNO,True
238320,OFFICIALDRTECHNO,True
440,OFFICIALDRTECHNO,True
220780,OFFICIALDRTECHNO,True
8870,OFFICIALDRTECHNO,True
218230,76561198068268726,True
200210,PredatorEdge,True
252490,therealtehN,True
730,therealtehN,True
8930,therealtehN,True
72850,therealtehN,True
252490,76561198061748090,False
25000,76561198073567095,True
206210,masterteo5,True
234390,Wherethejewwimminat,True
204450,Wherethejewwimminat,True
15620,Wherethejewwimminat,True
17470,Wherethejewwimminat,True
105600,notcoco,True
440,notcoco,True
207140,lukerfer,True
201790,lukerfer,True
225540,Tesps,True
248860,76561198044043409,True
730,galaxyidoltetora,True
346110,galaxyidoltetora,True
263280,76561198040786220,True
570,76561198040786220,True
265930,76561198040786220,True
210770,76561198040786220,True
9420,76561198040786220,True
8190,Vtsmash123,False
273350,76561198064718777,True
346110,Angus887Gaming,False
271590,Angus887Gaming,True
218230,76561198086883406,True
235600,76561198067176761,True
208090,76561198067176761,True
218620,GoldenCookies,True
374300,GoldenCookies,True
384021,GoldenCookies,True
384020,GoldenCookies,True
374301,GoldenCookies,True
401650,GoldenCookies,False
319510,76561198041647183,True
570,thebraminator,True
211820,94567,True
550,94567,True
261820,94567,True
250580,94567,True
210770,94567,True
244850,Doomsdayvirus1,True
17390,Doomsdayvirus1,True
16710,thediamond96,True
235250,thediamond96,True
230050,thediamond96,True
330830,76561198054937869,True
247080,76561198054937869,True
321360,76561197981571612,True
274940,76561197981571612,True
4000,76561197981571612,True
215470,76561197981571612,True
219092,the1nchmonster,True
244850,76561198045385665,True
570,zile98,True
219640,zile98,True
49520,zile98,True
730,zile98,False
218620,thegentlemanjoker,False
440,76561198053230995,True
377160,spaghettimmmgoodsphaget,False
243870,spaghettimmmgoodsphaget,False
374570,spaghettimmmgoodsphaget,True
207610,76561198080137082,True
218620,JarateTheKid,False
1250,shroud1,True
440,IIIIllllIIIllIlIIIlIIlIlIlIlIlI,True
305620,IIIIllllIIIllIlIIIlIIlIlIlIlIlI,True
265630,IIIIllllIIIllIlIIIlIIlIlIlIlIlI,True
104900,IIIIllllIIIllIlIIIlIIlIlIlIlIlI,True
4000,H-O-B-O,True
1840,H-O-B-O,True
238460,H-O-B-O,True
620,H-O-B-O,True
12210,H-O-B-O,True
261570,H-O-B-O,True
206420,H-O-B-O,True
264380,H-O-B-O,True
244850,muchbanta,True
301520,muchbanta,True
271290,muchbanta,True
301520,dogetrellmmmbaconyesplease,True
290770,youcannothidefromme,False
213670,youcannothidefromme,False
107410,MattMan1275,True
8190,76561198054627970,True
17460,76561198054627970,True
261030,76561198054627970,True
208200,76561198054627970,True
17510,76561198054627970,True
200710,76561198054627970,True
250320,TheSuccIsGudd,True
265930,TheSuccIsGudd,True
220240,TheSuccIsGudd,True
440,TheSuccIsGudd,True
219740,TheSuccIsGudd,True
4000,TheSuccIsGudd,True
49520,76561198054577621,True
327640,76561198054416836,True
277460,76561198054416836,True
218230,76561198072813477,True
570,76561198036779203,True
440,76561198071943219,True
49600,thegreatds,True
72850,thegreatds,True
236090,thegreatds,True
212680,thegreatds,True
212480,thegreatds,True
207140,thegreatds,True
230410,thegreatds,True
204360,thegreatds,True
440,theironhex,True
48700,theironhex,True
730,theironhex,True
218620,76561198051362094,True
